id,text,anger,fear,joy,sadness,surprise
eng_train_track_b_00495_aug,['i squeeze my eyes shut to stop the replaying of frame ive simply witnessed tighten my legs and direct my toes which i always do when iodine desire to follow'],0,1,0,0,0
eng_train_track_b_00496_aug,['single looked down at my fundament and fancy that the moving ridge had kicked up some of her trash'],0,0,0,0,0
eng_train_track_b_00497_aug,['i did most of the skill ok but when i had to absent my mask i panic and couldnt breathe properly and the teacher had to nobble my nose to help me'],0,3,0,0,0
eng_train_track_b_00498_aug,['2 minutes later i find out sobbing coming from the toilet'],0,1,0,2,0
eng_train_track_b_00499_aug,['the feeling in my stomach i can non bear'],0,1,0,2,0
eng_train_track_b_00500_aug,['i have to admit that when ace started reading terris raves for the electrolyte supplement call endurolytes on her middle of the pack girl blog ace sorta rolled my eyes'],1,0,0,0,0
eng_train_track_b_00501_aug,['my ankle somehow blew up once again i sustain a severe sprain in dec as in my ankle literally did a clxxx and somehow didnt break'],0,2,0,1,0
eng_train_track_b_00502_aug,['focusing one half my mentality on the maniac and the former half on my son and with a police officer in the phone'],0,2,0,0,0
eng_train_track_b_00503_aug,['if something goes wrong so cost it its biography nobody is perfect'],0,0,1,0,0
eng_train_track_b_00504_aug,['and we blame it all on faulty wiring'],0,0,0,0,1
eng_train_track_b_00505_aug,['at once weve vex a good sizefamily so this would stand for things like inviting unrivalled cousin that shed met just not their parents or siblings that lived out of town etc'],0,0,1,0,0
eng_train_track_b_00506_aug,['it felt good in my hand it felt correct'],0,0,2,0,0
eng_train_track_b_00507_aug,['simply she doesnt have intercourse how much i pine whenever she touches me with those hands those eyes those lips that ache that connects my heart my gut and my cunt in one fall swoop'],1,0,0,2,0
eng_train_track_b_00508_aug,['i only want him to feel how crappy information technology was to be robbed'],2,1,0,0,0
eng_train_track_b_00509_aug,['iodin lowered my head so information technology fell across my face a good excuse not to look directly at william f. cody'],0,1,0,0,0
eng_train_track_b_00510_aug,['one night iodine woke up to a unknown noise in the corner of my room so i look over and go out this huge guy in a trench coat and a hat standing in the nook of my elbow room'],0,3,0,0,3
eng_train_track_b_00511_aug,['it was drug connect'],0,2,0,1,0
eng_train_track_b_00512_aug,['iodin will never forget that nox'],0,1,0,2,1
eng_train_track_b_00513_aug,['and so i focused my eyes and looked at information technology again and saw 2499 and be a little disappointed'],0,0,0,1,0
eng_train_track_b_00514_aug,['iodin closed my eyes truly tight'],0,1,0,0,0
eng_train_track_b_00515_aug,['deplorably we lost only at the end of the game he came upwards to me and shook my paw this time'],0,0,1,1,0
eng_train_track_b_00516_aug,['i sensed and then watch quadruplet short about 3 feet tall graycolored beings with large dark oculus succeeding to my side of the bed on my left'],0,3,0,0,3
eng_train_track_b_00517_aug,['i was wearing 45spf sunscreen and i still got some colour on my forearm'],0,1,0,0,0
eng_train_track_b_00518_aug,['my pharynx hurts'],0,2,0,0,0
eng_train_track_b_00519_aug,['my knee was restrain in an ace bandage and i could walk without limping but still'],0,1,0,1,0
eng_train_track_b_00520_aug,['the doctor had me arrange my foot in the stirrups and raised the chair and tilted me rear'],0,1,0,0,0
eng_train_track_b_00521_aug,['i raised my eyebrows suspiciously'],0,1,0,0,0
eng_train_track_b_00522_aug,['as i place in grief my stomach a deep bottomless pit wrestles for food'],0,1,0,2,0
eng_train_track_b_00523_aug,['it was the first web log of many that i drop a line about give birth cancer on my nose'],0,1,0,2,0
eng_train_track_b_00524_aug,"[""the lady with the suction thing keep back getting it stick on my tongue so it prepare this weird duck's egg noise which made me giggle nervously and delay the entire subprogram""]",0,1,1,0,1
eng_train_track_b_00525_aug,['information technology cost us a lot of energy and strength and my palms still anguish from dragging the shit suitcase i hobble when i walk from all the track and exhaustion but im home'],0,1,0,1,0
eng_train_track_b_00526_aug,['and through all this she smiled and was positive and still views it as a double dyed day'],0,0,3,0,0
eng_train_track_b_00527_aug,['i rolled my eyes'],1,0,0,0,0
eng_train_track_b_00528_aug,['it was merely garbled'],0,1,0,0,1
eng_train_track_b_00529_aug,['i tried to sympathize the thoughts and mixed emotion that cost running through my head'],0,2,0,0,0
eng_train_track_b_00530_aug,['i could not believe my optic'],0,0,0,0,3
eng_train_track_b_00531_aug,['my feet were pretty afflictive and single be complaining about how i wish i could seat down'],0,1,0,1,0
eng_train_track_b_00532_aug,['my heart immediately offend'],0,1,0,3,0
eng_train_track_b_00533_aug,['i could encounter the texture of the paint on the wall beside my promontory and the grain of the fake sir henry joseph wood closet doors the cradle beneath the window'],0,0,0,0,0
eng_train_track_b_00534_aug,['i have a dream one night of a goldenhaired child'],0,0,1,0,1
eng_train_track_b_00535_aug,['forget alone and sad'],0,1,0,3,0
eng_train_track_b_00536_aug,['i was aghast but assay to help her so as not to shoot down the dress or hurt my arms'],0,1,0,0,0
eng_train_track_b_00537_aug,['she shows up to work the following daytime with bruises it comprise too much to handle'],0,2,0,3,1
eng_train_track_b_00538_aug,['my stomach had been upset and was bothering me since i stir up up and so i stopped at transonic and got a sunup smoothie for breakfast before heading to work'],0,1,0,1,0
eng_train_track_b_00539_aug,['i break and picked up smattering of it and try to pack it together into a ball but it fell extinct of my hands like dust'],0,1,0,1,0
eng_train_track_b_00540_aug,['my lungs and bureau have hurt for 6 day straight'],0,2,0,2,0
eng_train_track_b_00541_aug,['i could feel it carry on my neck until it reached my shirt and soaked in'],0,1,0,0,0
eng_train_track_b_00542_aug,['in fact my early life had so many of these kinds of influence its backbreaking to remember them all various slipway and means that instruct me to associate the motifs swan around in my head with eventual written notes on a page'],0,0,0,0,0
eng_train_track_b_00543_aug,['grandma died of an massive heart attack before our daughter be born'],0,1,0,3,0
eng_train_track_b_00544_aug,['theres altogether this stuff ace got ta do and all the while theres this constant nagging thought in the back of my head teacher should i really be hither'],0,2,0,0,0
eng_train_track_b_00545_aug,['it was psychological torture'],1,3,0,2,0
eng_train_track_b_00546_aug,['i was wearing khaki gasp'],0,0,0,0,0
eng_train_track_b_00547_aug,['unity hollered but nobody came to see information technology'],1,1,0,1,1
eng_train_track_b_00548_aug,['he also had me march in place and stop to see how my feet naturally align'],0,1,0,0,0
eng_train_track_b_00549_aug,['i bear dirt all over my face which was unlike i supposition just it was cool'],0,0,1,0,0
eng_train_track_b_00550_aug,['exactly a year ago i commend sitting at home on my laptop talking to adam and whoever else it wasnt quit as cold as it has been lately and i remember having a huge smile on my face'],0,0,2,1,0
eng_train_track_b_00551_aug,['i imagine one watched the last 20 laps holding my breath and the last place 10 with my hands over my eyes'],0,2,0,0,0
eng_train_track_b_00552_aug,['in that location was years of clobber in the house'],0,0,0,1,1
eng_train_track_b_00553_aug,['is in my eyes see heh'],0,0,1,0,0
eng_train_track_b_00554_aug,['nowadays im awake the knot is snuff it but my muscles are sore and i still get to make a conscious effort to relax or the pain comes back a little'],0,1,0,0,0
eng_train_track_b_00555_aug,"[""twenty six january 2011 0445 pm boys girls 718 crawled ko'd of bed at a disgraceful 60 minutes was glut my expression with chocolate cereal the doorbell ring truly violentlyyou know people can ring the doorbell really commandingly and scairly yeah same that""]",0,2,0,0,0
eng_train_track_b_00556_aug,['we headed north on a sunny saturday morning in what has become our standard mood of traveltodd with the steering wheel in single hand and a cup of coffee in the early me with my nose buried in a book'],0,0,1,0,0
eng_train_track_b_00557_aug,['i looked downward to find five small white arrows piercing my chest'],0,3,0,3,2
eng_train_track_b_00558_aug,['ive never gone backward there'],0,2,0,2,0
eng_train_track_b_00559_aug,['my heart sank'],0,0,0,2,0
eng_train_track_b_00560_aug,['this is pretty tame'],0,0,1,0,0
eng_train_track_b_00561_aug,['the parallel universe answering machine'],0,0,0,0,2
eng_train_track_b_00562_aug,['desire this isnt as well late to post'],0,1,0,1,0
eng_train_track_b_00563_aug,['the single file information technology was supposed to act became completely corrupt and i had a very strange nightmare'],0,3,0,1,2
eng_train_track_b_00564_aug,['called it right off'],0,0,0,0,0
eng_train_track_b_00565_aug,['my legs felt decrepit'],0,1,0,0,0
eng_train_track_b_00566_aug,['back to my dear old pals at the walkin clinic to get a prescription for better eyedropsoh and my throat hurts like hell once more'],0,1,0,2,0
eng_train_track_b_00567_aug,['information technology is a immense property with an 1850s settlement house large interpretivenature center replica native american hamlet and about 100 acres of honest to god growth oak tree forrest with hike trails'],0,0,2,0,1
eng_train_track_b_00568_aug,['i shall now compose an abridged rendering of the second chapter chapter 2 unity blinked and rubbed my eyes'],0,0,0,0,0
eng_train_track_b_00569_aug,['my knees remained in concert throughout but my clitty kept becoming excited'],0,1,0,0,0
eng_train_track_b_00570_aug,['my sleepy head force me to sleep and my lid felt very sonorous that iodin had to surrender and doze off'],0,0,0,0,0
eng_train_track_b_00571_aug,['mile 20 my feet were part to go mad'],0,1,0,0,0
eng_train_track_b_00572_aug,['our men outstretched for the nigh amazing high five of my life'],0,0,3,0,1
eng_train_track_b_00573_aug,['we paid 269 for our standby slate and one firstclass seat was astir 11000'],1,0,0,0,2
eng_train_track_b_00574_aug,['then we issued the first work stoppage'],1,2,0,0,0
eng_train_track_b_00575_aug,['i later reckon out from the doctor that even though my limb was break i was impailed by something metal sour the other drivers car and was told that ace wasnt going to make information technology'],1,3,0,2,1
eng_train_track_b_00576_aug,['immediately i regretted leaving behind my sunglasses as my eyes switched to squint mode to protect themselves'],0,1,0,0,0
eng_train_track_b_00577_aug,['our gmail accounts are one letter asunder mine having an lambert in the centre for my middle initial'],0,0,1,0,1
eng_train_track_b_00578_aug,['my face is dusty and my hands are guilty'],0,1,0,1,0
eng_train_track_b_00579_aug,['my last sentence be i know youre right but still'],0,0,0,1,0
eng_train_track_b_00580_aug,['1 find like ted the sad sap'],0,0,0,3,0
eng_train_track_b_00581_aug,['the hired hand returned a welcoming gesture an unwelcome ace'],1,2,0,1,1
eng_train_track_b_00582_aug,['my parents take me up at that place for my 16th birthday'],0,0,1,0,0
eng_train_track_b_00583_aug,['nothing there but the auditory sensation was still going on and sound like information technology be right there'],0,3,0,0,2
eng_train_track_b_00584_aug,['what dress i see'],0,2,0,0,2
eng_train_track_b_00585_aug,['my brain exist like mush'],0,2,0,1,0
eng_train_track_b_00586_aug,['best ally ever since'],0,0,2,0,0
eng_train_track_b_00587_aug,['in the easterly states correct up to my neck of the woods in canada'],0,0,0,0,0
eng_train_track_b_00588_aug,['so its exist hanging complete my head'],0,1,0,1,1
eng_train_track_b_00589_aug,['unity lost my job'],0,2,0,3,0
eng_train_track_b_00590_aug,['pauly and i went over to the pokerstars party and i downed some pork tenderloin caesar salad and tortellini with pesto sauce along with one bahama mama a tasty pink rummy concoction to settle my brass'],0,1,1,0,0
eng_train_track_b_00591_aug,['i put em in a sports stadium anyway brushed my teeth chugged a smoothy and went to work'],0,0,0,0,0
